iccs,unit,geo,year,value,category
ICCS0101,P_HTHAB,DK,2009,1.01,homicide
ICCS0101,P_HTHAB,DK,2010,0.89,homicide
ICCS0101,P_HTHAB,DK,2011,0.88,homicide
ICCS0101,P_HTHAB,DK,2012,0.77,homicide
ICCS0101,P_HTHAB,DK,2013,0.73,homicide
ICCS0101,P_HTHAB,DK,2014,1.1,homicide
ICCS0101,P_HTHAB,DK,2015,0.92,homicide
ICCS0101,P_HTHAB,DK,2016,0.93,homicide
ICCS0101,P_HTHAB,DK,2017,1.06,homicide
ICCS0101,P_HTHAB,DK,2018,0.93,homicide
ICCS0101,P_HTHAB,DK,2019,0.93,homicide
ICCS0101,P_HTHAB,DK,2020,0.88,homicide
ICCS0101,P_HTHAB,DK,2021,0.72,homicide
ICCS0101,P_HTHAB,DK,2022,1.0,homicide
ICCS0101,P_HTHAB,DK,2023,0.89,homicide
ICCS0101,P_HTHAB,DK,2024,0.87,homicide
ICCS0101,P_HTHAB,EE,2008,6.28,homicide
ICCS0101,P_HTHAB,EE,2009,5.24,homicide
ICCS0101,P_HTHAB,EE,2010,5.25,homicide
ICCS0101,P_HTHAB,EE,2011,4.89,homicide
ICCS0101,P_HTHAB,EE,2012,4.75,homicide
ICCS0101,P_HTHAB,EE,2013,3.94,homicide
ICCS0101,P_HTHAB,EE,2014,3.12,homicide
ICCS0101,P_HTHAB,EE,2015,3.8,homicide
ICCS0101,P_HTHAB,EE,2016,2.51,homicide
ICCS0101,P_HTHAB,EE,2017,2.2,homicide
ICCS0101,P_HTHAB,EE,2018,1.9,homicide
ICCS0101,P_HTHAB,EE,2019,1.74,homicide
ICCS0101,P_HTHAB,EE,2020,2.78,homicide
ICCS0101,P_HTHAB,EE,2021,1.43,homicide
ICCS0101,P_HTHAB,EE,2022,1.35,homicide
ICCS0101,P_HTHAB,EE,2023,1.32,homicide
ICCS0101,P_HTHAB,EE,2024,1.82,homicide
ICCS0101,P_HTHAB,EL,2008,1.29,homicide
ICCS0101,P_HTHAB,EL,2009,1.36,homicide
ICCS0101,P_HTHAB,EL,2010,1.58,homicide
ICCS0101,P_HTHAB,EL,2011,1.65,homicide
ICCS0101,P_HTHAB,EL,2012,1.49,homicide
ICCS0101,P_HTHAB,EL,2013,1.28,homicide
ICCS0101,P_HTHAB,EL,2014,0.96,homicide
ICCS0101,P_HTHAB,EL,2015,0.79,homicide
ICCS0101,P_HTHAB,EL,2016,0.75,homicide
ICCS0101,P_HTHAB,EL,2017,0.72,homicide
ICCS0101,P_HTHAB,EL,2018,0.88,homicide
ICCS0101,P_HTHAB,EL,2019,0.71,homicide
ICCS0101,P_HTHAB,EL,2020,0.68,homicide
ICCS0101,P_HTHAB,EL,2021,0.83,homicide
ICCS0101,P_HTHAB,EL,2022,0.76,homicide
ICCS0101,P_HTHAB,EL,2023,0.73,homicide
ICCS0101,P_HTHAB,EL,2024,0.78,homicide
ICCS0101,P_HTHAB,ES,2008,0.89,homicide
ICCS0101,P_HTHAB,ES,2009,0.89,homicide
ICCS0101,P_HTHAB,ES,2010,0.86,homicide
ICCS0101,P_HTHAB,ES,2011,0.82,homicide
ICCS0101,P_HTHAB,ES,2012,0.78,homicide
ICCS0101,P_HTHAB,ES,2013,0.65,homicide
ICCS0101,P_HTHAB,ES,2014,0.69,homicide
ICCS0101,P_HTHAB,ES,2015,0.65,homicide
ICCS0101,P_HTHAB,ES,2016,0.63,homicide
ICCS0101,P_HTHAB,ES,2017,0.66,homicide
ICCS0101,P_HTHAB,ES,2018,0.62,homicide
ICCS0101,P_HTHAB,ES,2019,0.71,homicide
ICCS0101,P_HTHAB,ES,2020,0.63,homicide
ICCS0101,P_HTHAB,ES,2021,0.61,homicide
ICCS0101,P_HTHAB,ES,2022,0.69,homicide
ICCS0101,P_HTHAB,ES,2023,0.69,homicide
ICCS0101,P_HTHAB,ES,2024,0.72,homicide
ICCS0101,P_HTHAB,FI,2008,3.02,homicide
ICCS0101,P_HTHAB,FI,2009,2.59,homicide
ICCS0101,P_HTHAB,FI,2010,2.49,homicide
ICCS0101,P_HTHAB,FI,2011,2.49,homicide
ICCS0101,P_HTHAB,FI,2012,1.98,homicide
ICCS0101,P_HTHAB,FI,2013,1.97,homicide
ICCS0101,P_HTHAB,FI,2014,2.05,homicide
ICCS0101,P_HTHAB,FI,2015,2.12,homicide
ICCS0101,P_HTHAB,FI,2016,1.75,homicide
ICCS0101,P_HTHAB,FI,2017,1.34,homicide
ICCS0101,P_HTHAB,FI,2018,1.72,homicide
ICCS0101,P_HTHAB,FI,2019,1.5,homicide
ICCS0101,P_HTHAB,FI,2020,1.72,homicide
ICCS0101,P_HTHAB,FI,2021,1.7,homicide
ICCS0101,P_HTHAB,FI,2022,1.5,homicide
ICCS0101,P_HTHAB,FI,2023,1.15,homicide
ICCS0101,P_HTHAB,FI,2024,1.78,homicide
ICCS0101,P_HTHAB,FR,2008,1.52,homicide
ICCS0101,P_HTHAB,FR,2009,1.25,homicide
ICCS0101,P_HTHAB,FR,2010,1.23,homicide
ICCS0101,P_HTHAB,FR,2011,1.35,homicide
ICCS0101,P_HTHAB,FR,2012,1.25,homicide
ICCS0101,P_HTHAB,FR,2013,1.22,homicide
ICCS0101,P_HTHAB,FR,2014,1.16,homicide
ICCS0101,P_HTHAB,FR,2015,1.32,homicide
ICCS0101,P_HTHAB,FR,2016,1.17,homicide
ICCS0101,P_HTHAB,FR,2017,1.06,homicide
ICCS0101,P_HTHAB,FR,2018,1.04,homicide
ICCS0101,P_HTHAB,FR,2019,1.12,homicide
ICCS0101,P_HTHAB,FR,2020,1.03,homicide
ICCS0101,P_HTHAB,FR,2021,1.08,homicide
ICCS0101,P_HTHAB,FR,2022,1.21,homicide
ICCS0101,P_HTHAB,FR,2023,1.3,homicide
ICCS0101,P_HTHAB,FR,2024,1.28,homicide
ICCS0101,P_HTHAB,HR,2008,1.65,homicide
ICCS0101,P_HTHAB,HR,2009,1.14,homicide
ICCS0101,P_HTHAB,HR,2010,1.44,homicide
ICCS0101,P_HTHAB,HR,2011,1.14,homicide
ICCS0101,P_HTHAB,HR,2012,1.19,homicide
ICCS0101,P_HTHAB,HR,2013,1.08,homicide
ICCS0101,P_HTHAB,HR,2014,0.85,homicide
ICCS0101,P_HTHAB,HR,2015,0.88,homicide
ICCS0101,P_HTHAB,HR,2016,1.05,homicide
ICCS0101,P_HTHAB,HR,2017,1.11,homicide
ICCS0101,P_HTHAB,HR,2018,0.58,homicide
ICCS0101,P_HTHAB,HR,2019,0.81,homicide
ICCS0101,P_HTHAB,HR,2020,0.99,homicide
ICCS0101,P_HTHAB,HR,2021,0.82,homicide
ICCS0101,P_HTHAB,HR,2022,0.8,homicide
ICCS0101,P_HTHAB,HR,2023,0.68,homicide
ICCS0101,P_HTHAB,HR,2024,1.01,homicide
ICCS0101,P_HTHAB,HU,2008,1.46,homicide
ICCS0101,P_HTHAB,HU,2009,1.39,homicide
ICCS0101,P_HTHAB,HU,2010,1.33,homicide
ICCS0101,P_HTHAB,HU,2011,1.42,homicide
ICCS0101,P_HTHAB,HU,2012,1.14,homicide
ICCS0101,P_HTHAB,HU,2013,1.39,homicide
ICCS0101,P_HTHAB,HU,2014,1.31,homicide
ICCS0101,P_HTHAB,HU,2015,2.05,homicide
ICCS0101,P_HTHAB,HU,2016,0.93,homicide
ICCS0101,P_HTHAB,HU,2017,0.87,homicide
ICCS0101,P_HTHAB,HU,2018,0.85,homicide
ICCS0101,P_HTHAB,HU,2019,0.59,homicide
ICCS0101,P_HTHAB,HU,2020,0.79,homicide
ICCS0101,P_HTHAB,HU,2021,0.69,homicide
ICCS0101,P_HTHAB,HU,2022,0.88,homicide
ICCS0101,P_HTHAB,HU,2023,0.72,homicide
ICCS0101,P_HTHAB,HU,2024,0.69,homicide
ICCS0101,P_HTHAB,IE,2008,1.14,homicide
ICCS0101,P_HTHAB,IE,2009,1.17,homicide
ICCS0101,P_HTHAB,IE,2010,1.21,homicide
ICCS0101,P_HTHAB,IE,2011,0.92,homicide
ICCS0101,P_HTHAB,IE,2012,1.13,homicide
ICCS0101,P_HTHAB,IE,2013,1.11,homicide
ICCS0101,P_HTHAB,IE,2014,1.15,homicide
ICCS0101,P_HTHAB,IE,2015,0.64,homicide
ICCS0101,P_HTHAB,IE,2016,0.72,homicide
ICCS0101,P_HTHAB,IE,2017,0.82,homicide
ICCS0101,P_HTHAB,IE,2018,0.81,homicide
ICCS0101,P_HTHAB,IE,2019,0.65,homicide
ICCS0101,P_HTHAB,IE,2020,0.64,homicide
ICCS0101,P_HTHAB,IE,2021,0.43,homicide
ICCS0101,P_HTHAB,IE,2022,0.81,homicide
ICCS0101,P_HTHAB,IE,2023,0.63,homicide
ICCS0101,P_HTHAB,IE,2024,0.69,homicide
ICCS0101,P_HTHAB,IT,2008,1.05,homicide
ICCS0101,P_HTHAB,IT,2009,1.0,homicide
ICCS0101,P_HTHAB,IT,2010,0.89,homicide
ICCS0101,P_HTHAB,IT,2011,0.93,homicide
ICCS0101,P_HTHAB,IT,2012,0.89,homicide
ICCS0101,P_HTHAB,IT,2013,0.85,homicide
ICCS0101,P_HTHAB,IT,2014,0.8,homicide
ICCS0101,P_HTHAB,IT,2015,0.77,homicide
ICCS0101,P_HTHAB,IT,2016,0.67,homicide
ICCS0101,P_HTHAB,IT,2017,0.62,homicide
ICCS0101,P_HTHAB,IT,2018,0.59,homicide
ICCS0101,P_HTHAB,IT,2019,0.53,homicide
ICCS0101,P_HTHAB,IT,2020,0.48,homicide
ICCS0101,P_HTHAB,IT,2021,0.51,homicide
ICCS0101,P_HTHAB,IT,2022,0.55,homicide
ICCS0101,P_HTHAB,IT,2023,0.57,homicide
ICCS0101,P_HTHAB,IT,2024,0.57,homicide
ICCS0101,P_HTHAB,LT,2008,8.9,homicide
ICCS0101,P_HTHAB,LT,2009,7.54,homicide
ICCS0101,P_HTHAB,LT,2010,6.33,homicide
ICCS0101,P_HTHAB,LT,2011,6.19,homicide
ICCS0101,P_HTHAB,LT,2012,6.03,homicide
ICCS0101,P_HTHAB,LT,2013,5.79,homicide
ICCS0101,P_HTHAB,LT,2014,5.27,homicide
ICCS0101,P_HTHAB,LT,2015,5.75,homicide
ICCS0101,P_HTHAB,LT,2016,4.92,homicide
ICCS0101,P_HTHAB,LT,2017,3.97,homicide
ICCS0101,P_HTHAB,LT,2018,3.45,homicide
ICCS0101,P_HTHAB,LT,2019,3.01,homicide
ICCS0101,P_HTHAB,LT,2020,3.54,homicide
ICCS0101,P_HTHAB,LT,2021,2.5,homicide
ICCS0101,P_HTHAB,LT,2022,2.21,homicide
ICCS0101,P_HTHAB,LT,2023,2.41,homicide
ICCS0101,P_HTHAB,LT,2024,2.63,homicide
ICCS0101,P_HTHAB,LU,2008,1.45,homicide
ICCS0101,P_HTHAB,LU,2009,1.01,homicide
ICCS0101,P_HTHAB,LU,2010,1.59,homicide
ICCS0101,P_HTHAB,LU,2011,0.78,homicide
ICCS0101,P_HTHAB,LU,2012,0.57,homicide
ICCS0101,P_HTHAB,LU,2013,0.37,homicide
ICCS0101,P_HTHAB,LU,2014,0.73,homicide
ICCS0101,P_HTHAB,LU,2015,0.89,homicide
ICCS0101,P_HTHAB,LU,2016,0.87,homicide
ICCS0101,P_HTHAB,LU,2017,0.34,homicide
ICCS0101,P_HTHAB,LU,2018,0.5,homicide
ICCS0101,P_HTHAB,LU,2019,0.65,homicide
ICCS0101,P_HTHAB,LU,2020,0.32,homicide
ICCS0101,P_HTHAB,LU,2021,0.47,homicide
ICCS0101,P_HTHAB,LU,2022,1.39,homicide
ICCS0101,P_HTHAB,LU,2023,0.61,homicide
ICCS0101,P_HTHAB,LU,2024,0.3,homicide
ICCS0101,P_HTHAB,LV,2008,4.52,homicide
ICCS0101,P_HTHAB,LV,2009,4.99,homicide
ICCS0101,P_HTHAB,LV,2010,3.3,homicide
ICCS0101,P_HTHAB,LV,2011,3.33,homicide
ICCS0101,P_HTHAB,LV,2012,4.74,homicide
ICCS0101,P_HTHAB,LV,2013,3.41,homicide
ICCS0101,P_HTHAB,LV,2014,3.85,homicide
ICCS0101,P_HTHAB,LV,2015,4.08,homicide
ICCS0101,P_HTHAB,LV,2016,3.3,homicide
ICCS0101,P_HTHAB,LV,2017,3.59,homicide
ICCS0101,P_HTHAB,LV,2018,2.79,homicide
ICCS0101,P_HTHAB,LV,2019,2.19,homicide
ICCS0101,P_HTHAB,LV,2020,2.88,homicide
ICCS0101,P_HTHAB,LV,2021,2.06,homicide
ICCS0101,P_HTHAB,LV,2022,2.19,homicide
ICCS0101,P_HTHAB,LV,2023,2.32,homicide
ICCS0101,P_HTHAB,LV,2024,2.4,homicide
ICCS0101,P_HTHAB,MT,2008,1.47,homicide
ICCS0101,P_HTHAB,MT,2009,0.97,homicide
ICCS0101,P_HTHAB,MT,2010,0.97,homicide
ICCS0101,P_HTHAB,MT,2011,0.72,homicide
ICCS0101,P_HTHAB,MT,2012,2.39,homicide
ICCS0101,P_HTHAB,MT,2013,1.42,homicide
ICCS0101,P_HTHAB,MT,2014,1.41,homicide
ICCS0101,P_HTHAB,MT,2015,0.93,homicide
ICCS0101,P_HTHAB,MT,2016,1.11,homicide
ICCS0101,P_HTHAB,MT,2017,1.96,homicide
ICCS0101,P_HTHAB,MT,2018,1.26,homicide
ICCS0101,P_HTHAB,MT,2019,0.81,homicide
ICCS0101,P_HTHAB,MT,2020,1.17,homicide
ICCS0101,P_HTHAB,MT,2021,0.39,homicide
ICCS0101,P_HTHAB,MT,2022,1.54,homicide
ICCS0101,P_HTHAB,MT,2023,0.37,homicide
ICCS0101,P_HTHAB,MT,2024,0.89,homicide
ICCS0101,P_HTHAB,NL,2008,0.91,homicide
ICCS0101,P_HTHAB,NL,2009,0.93,homicide
ICCS0101,P_HTHAB,NL,2013,0.88,homicide
ICCS0101,P_HTHAB,NL,2014,0.86,homicide
ICCS0101,P_HTHAB,NL,2015,0.71,homicide
ICCS0101,P_HTHAB,NL,2016,0.64,homicide
ICCS0101,P_HTHAB,NL,2017,0.92,homicide
ICCS0101,P_HTHAB,NL,2018,0.69,homicide
ICCS0101,P_HTHAB,NL,2019,0.72,homicide
ICCS0101,P_HTHAB,NL,2020,0.7,homicide
ICCS0101,P_HTHAB,NL,2021,0.72,homicide
ICCS0101,P_HTHAB,NL,2022,0.81,homicide
ICCS0101,P_HTHAB,NL,2023,0.7,homicide
ICCS0101,P_HTHAB,NL,2024,0.67,homicide
ICCS0101,P_HTHAB,PL,2008,1.21,homicide
ICCS0101,P_HTHAB,PL,2009,1.29,homicide
ICCS0101,P_HTHAB,PL,2010,1.15,homicide
ICCS0101,P_HTHAB,PL,2011,1.18,homicide
ICCS0101,P_HTHAB,PL,2012,0.99,homicide
ICCS0101,P_HTHAB,PL,2013,0.78,homicide
ICCS0101,P_HTHAB,PL,2014,0.74,homicide
ICCS0101,P_HTHAB,PL,2015,0.76,homicide
ICCS0101,P_HTHAB,PL,2016,0.67,homicide
ICCS0101,P_HTHAB,PL,2017,0.73,homicide
ICCS0101,P_HTHAB,PL,2018,0.7,homicide
ICCS0101,P_HTHAB,PL,2019,0.54,homicide
ICCS0101,P_HTHAB,PL,2020,0.69,homicide
ICCS0101,P_HTHAB,PL,2021,0.7,homicide
ICCS0101,P_HTHAB,PL,2022,0.69,homicide
ICCS0101,P_HTHAB,PL,2023,0.8,homicide
ICCS0101,P_HTHAB,PL,2024,0.69,homicide
ICCS0101,P_HTHAB,PT,2008,1.17,homicide
ICCS0101,P_HTHAB,PT,2009,1.23,homicide
ICCS0101,P_HTHAB,PT,2010,1.17,homicide
ICCS0101,P_HTHAB,PT,2011,1.08,homicide
ICCS0101,P_HTHAB,PT,2012,1.16,homicide
ICCS0101,P_HTHAB,PT,2013,1.37,homicide
ICCS0101,P_HTHAB,PT,2014,0.88,homicide
ICCS0101,P_HTHAB,PT,2015,0.96,homicide
ICCS0101,P_HTHAB,PT,2016,0.64,homicide
ICCS0101,P_HTHAB,PT,2017,0.74,homicide
ICCS0101,P_HTHAB,PT,2018,0.79,homicide
ICCS0101,P_HTHAB,PT,2019,0.71,homicide
ICCS0101,P_HTHAB,PT,2020,0.79,homicide
ICCS0101,P_HTHAB,PT,2021,0.8,homicide
ICCS0101,P_HTHAB,PT,2022,0.72,homicide
ICCS0101,P_HTHAB,PT,2023,0.7,homicide
ICCS0101,P_HTHAB,PT,2024,0.68,homicide
ICCS0101,P_HTHAB,RO,2008,2.28,homicide
ICCS0101,P_HTHAB,RO,2009,1.94,homicide
ICCS0101,P_HTHAB,RO,2010,1.88,homicide
ICCS0101,P_HTHAB,RO,2011,1.56,homicide
ICCS0101,P_HTHAB,RO,2012,1.88,homicide
ICCS0101,P_HTHAB,RO,2013,1.68,homicide
ICCS0101,P_HTHAB,RO,2014,1.49,homicide
ICCS0101,P_HTHAB,RO,2015,1.46,homicide
ICCS0101,P_HTHAB,RO,2016,1.25,homicide
ICCS0101,P_HTHAB,RO,2017,1.3,homicide
ICCS0101,P_HTHAB,RO,2018,1.37,homicide
ICCS0101,P_HTHAB,RO,2019,1.31,homicide
ICCS0101,P_HTHAB,RO,2020,1.32,homicide
ICCS0101,P_HTHAB,RO,2021,0.99,homicide
ICCS0101,P_HTHAB,RO,2022,0.93,homicide
ICCS0101,P_HTHAB,RO,2023,0.73,homicide
ICCS0101,P_HTHAB,RO,2024,0.79,homicide
ICCS0101,P_HTHAB,SE,2008,0.89,homicide
ICCS0101,P_HTHAB,SE,2009,1.0,homicide
ICCS0101,P_HTHAB,SE,2010,0.97,homicide
ICCS0101,P_HTHAB,SE,2011,0.86,homicide
ICCS0101,P_HTHAB,SE,2012,0.72,homicide
ICCS0101,P_HTHAB,SE,2013,0.91,homicide
ICCS0101,P_HTHAB,SE,2014,0.9,homicide
ICCS0101,P_HTHAB,SE,2015,1.15,homicide
ICCS0101,P_HTHAB,SE,2016,1.08,homicide
ICCS0101,P_HTHAB,SE,2017,1.13,homicide
ICCS0101,P_HTHAB,SE,2018,1.07,homicide
ICCS0101,P_HTHAB,SE,2019,1.09,homicide
ICCS0101,P_HTHAB,SE,2020,1.2,homicide
ICCS0101,P_HTHAB,SE,2021,1.09,homicide
ICCS0101,P_HTHAB,SE,2022,1.11,homicide
ICCS0101,P_HTHAB,SE,2023,1.15,homicide
ICCS0101,P_HTHAB,SE,2024,0.87,homicide
ICCS0101,P_HTHAB,SI,2008,0.55,homicide
ICCS0101,P_HTHAB,SI,2009,0.64,homicide
ICCS0101,P_HTHAB,SI,2010,0.54,homicide
ICCS0101,P_HTHAB,SI,2011,0.83,homicide
ICCS0101,P_HTHAB,SI,2012,0.68,homicide
ICCS0101,P_HTHAB,SI,2013,0.58,homicide
ICCS0101,P_HTHAB,SI,2014,0.82,homicide
ICCS0101,P_HTHAB,SI,2015,0.97,homicide
ICCS0101,P_HTHAB,SI,2016,0.48,homicide
ICCS0101,P_HTHAB,SI,2017,0.92,homicide
ICCS0101,P_HTHAB,SI,2018,0.44,homicide
ICCS0101,P_HTHAB,SI,2019,0.67,homicide
ICCS0101,P_HTHAB,SI,2020,0.52,homicide
ICCS0101,P_HTHAB,SI,2021,0.43,homicide
ICCS0101,P_HTHAB,SI,2022,0.62,homicide
ICCS0101,P_HTHAB,SI,2023,0.61,homicide
ICCS0101,P_HTHAB,SI,2024,0.71,homicide
ICCS0101,P_HTHAB,SK,2008,1.75,homicide
ICCS0101,P_HTHAB,SK,2009,1.56,homicide
ICCS0101,P_HTHAB,SK,2010,1.65,homicide
ICCS0101,P_HTHAB,SK,2011,1.78,homicide
ICCS0101,P_HTHAB,SK,2012,1.39,homicide
ICCS0101,P_HTHAB,SK,2013,1.44,homicide
ICCS0101,P_HTHAB,SK,2014,1.33,homicide
ICCS0101,P_HTHAB,SK,2015,0.89,homicide
ICCS0101,P_HTHAB,SK,2016,1.11,homicide
ICCS0101,P_HTHAB,SK,2017,1.47,homicide
ICCS0101,P_HTHAB,SK,2018,1.23,homicide
ICCS0101,P_HTHAB,SK,2019,1.39,homicide
ICCS0101,P_HTHAB,SK,2020,1.15,homicide
ICCS0101,P_HTHAB,SK,2021,1.01,homicide
ICCS0101,P_HTHAB,SK,2022,0.77,homicide
ICCS0101,P_HTHAB,SK,2023,1.14,homicide
ICCS0101,P_HTHAB,SK,2024,1.09,homicide
ICCS0102,NR,AT,2008,58.0,
ICCS0102,NR,AT,2009,102.0,
ICCS0102,NR,AT,2010,112.0,
ICCS0102,NR,AT,2011,105.0,
ICCS0102,NR,AT,2012,109.0,
ICCS0102,NR,AT,2013,105.0,
ICCS0102,NR,AT,2014,70.0,
ICCS0102,NR,AT,2015,96.0,
ICCS0102,NR,AT,2016,99.0,
ICCS0102,NR,AT,2017,151.0,
ICCS0102,NR,AT,2018,131.0,
ICCS0102,NR,AT,2019,171.0,
ICCS0102,NR,AT,2020,133.0,
ICCS0102,NR,AT,2021,121.0,
ICCS0102,NR,AT,2022,134.0,
ICCS0102,NR,AT,2023,144.0,
ICCS0102,NR,AT,2024,164.0,
ICCS0102,NR,BE,2008,682.0,
ICCS0102,NR,BE,2009,746.0,
ICCS0102,NR,BE,2010,762.0,
ICCS0102,NR,BE,2011,858.0,
ICCS0102,NR,BE,2012,836.0,
ICCS0102,NR,BE,2013,809.0,
ICCS0102,NR,BE,2014,849.0,
ICCS0102,NR,BE,2015,880.0,
ICCS0102,NR,BE,2016,881.0,
ICCS0102,NR,BE,2017,971.0,
ICCS0102,NR,BE,2018,1027.0,
ICCS0102,NR,BE,2019,1025.0,
ICCS0102,NR,BE,2020,1017.0,
ICCS0102,NR,BE,2021,1057.0,
ICCS0102,NR,BE,2022,1224.0,
ICCS0102,NR,BE,2023,1253.0,
ICCS0102,NR,BE,2024,1295.0,
ICCS0102,NR,BG,2008,60.0,
ICCS0102,NR,BG,2009,66.0,
ICCS0102,NR,BG,2010,62.0,
ICCS0102,NR,BG,2011,61.0,
ICCS0102,NR,BG,2012,45.0,
ICCS0102,NR,BG,2013,67.0,
ICCS0102,NR,BG,2014,46.0,
ICCS0102,NR,BG,2015,33.0,
ICCS0102,NR,BG,2016,76.0,
ICCS0102,NR,BG,2017,31.0,
ICCS0102,NR,BG,2018,46.0,
ICCS0102,NR,BG,2019,38.0,
ICCS0102,NR,BG,2020,32.0,
ICCS0102,NR,BG,2021,28.0,
ICCS0102,NR,BG,2022,46.0,
ICCS0102,NR,BG,2023,45.0,
ICCS0102,NR,BG,2024,33.0,
ICCS0102,NR,CY,2008,13.0,
ICCS0102,NR,CY,2009,19.0,
ICCS0102,NR,CY,2010,11.0,
ICCS0102,NR,CY,2011,13.0,
ICCS0102,NR,CY,2012,12.0,
ICCS0102,NR,CY,2013,8.0,
ICCS0102,NR,CY,2014,10.0,
ICCS0102,NR,CY,2015,11.0,
ICCS0102,NR,CY,2016,7.0,
ICCS0102,NR,CY,2017,10.0,
ICCS0102,NR,CY,2018,8.0,
ICCS0102,NR,CY,2019,15.0,
ICCS0102,NR,CY,2020,16.0,
ICCS0102,NR,CY,2021,13.0,
ICCS0102,NR,CY,2022,17.0,
ICCS0102,NR,CY,2023,15.0,
ICCS0102,NR,CY,2024,14.0,
ICCS0102,NR,CZ,2008,89.0,
ICCS0102,NR,CZ,2009,76.0,
ICCS0102,NR,CZ,2010,68.0,
ICCS0102,NR,CZ,2011,90.0,
ICCS0102,NR,CZ,2012,93.0,
ICCS0102,NR,CZ,2013,92.0,
ICCS0102,NR,CZ,2014,79.0,
ICCS0102,NR,CZ,2015,67.0,
ICCS0102,NR,CZ,2016,71.0,
ICCS0102,NR,CZ,2017,45.0,
ICCS0102,NR,CZ,2018,43.0,
ICCS0102,NR,CZ,2019,62.0,
ICCS0102,NR,CZ,2020,68.0,
ICCS0102,NR,CZ,2021,59.0,
ICCS0102,NR,CZ,2022,63.0,
ICCS0102,NR,CZ,2023,86.0,
ICCS0102,NR,CZ,2024,75.0,
ICCS0102,NR,DE,2008,1610.0,
ICCS0102,NR,DE,2009,1649.0,
ICCS0102,NR,DE,2010,1617.0,
ICCS0102,NR,DE,2011,1560.0,
ICCS0102,NR,DE,2012,1588.0,
ICCS0102,NR,DE,2013,1591.0,
ICCS0102,NR,DE,2014,1625.0,
ICCS0102,NR,DE,2015,1551.0,
ICCS0102,NR,DE,2016,1757.0,
ICCS0102,NR,DE,2017,1722.0,
ICCS0102,NR,DE,2018,1927.0,
ICCS0102,NR,DE,2019,1807.0,
ICCS0102,NR,DE,2020,1773.0,
ICCS0102,NR,DE,2021,1551.0,
ICCS0102,NR,DE,2022,1725.0,
ICCS0102,NR,DE,2023,1711.0,
ICCS0102,NR,DE,2024,1719.0,
ICCS0102,NR,DK,2008,197.0,
ICCS0102,NR,DK,2009,208.0,
ICCS0102,NR,DK,2010,152.0,
ICCS0102,NR,DK,2011,148.0,
ICCS0102,NR,DK,2012,142.0,
ICCS0102,NR,DK,2013,165.0,
ICCS0102,NR,DK,2014,148.0,
ICCS0102,NR,DK,2015,141.0,
ICCS0102,NR,DK,2016,194.0,
ICCS0102,NR,DK,2017,212.0,
ICCS0102,NR,DK,2018,209.0,
ICCS0102,NR,DK,2019,149.0,
ICCS0102,NR,DK,2020,151.0,
ICCS0102,NR,DK,2021,133.0,
ICCS0102,NR,DK,2022,140.0,
ICCS0102,NR,DK,2023,135.0,
ICCS0102,NR,DK,2024,135.0,
ICCS0102,NR,EE,2008,20.0,
ICCS0102,NR,EE,2009,25.0,
ICCS0102,NR,EE,2010,14.0,
ICCS0102,NR,EE,2011,35.0,
ICCS0102,NR,EE,2012,17.0,
ICCS0102,NR,EE,2013,10.0,
ICCS0102,NR,EE,2014,14.0,
ICCS0102,NR,EE,2015,17.0,
ICCS0102,NR,EE,2016,11.0,
ICCS0102,NR,EE,2017,16.0,
ICCS0102,NR,EE,2018,18.0,
ICCS0102,NR,EE,2019,11.0,
ICCS0102,NR,EE,2020,13.0,
ICCS0102,NR,EE,2021,9.0,
ICCS0102,NR,EE,2022,9.0,
ICCS0102,NR,EE,2023,5.0,
ICCS0102,NR,EE,2024,8.0,
ICCS0102,NR,EL,2008,165.0,
ICCS0102,NR,EL,2009,187.0,
ICCS0102,NR,EL,2010,193.0,
ICCS0102,NR,EL,2011,182.0,
ICCS0102,NR,EL,2012,185.0,
ICCS0102,NR,EL,2013,177.0,
ICCS0102,NR,EL,2014,155.0,
ICCS0102,NR,EL,2015,169.0,
ICCS0102,NR,EL,2016,132.0,
ICCS0102,NR,EL,2017,150.0,
ICCS0102,NR,EL,2018,124.0,
ICCS0102,NR,EL,2019,117.0,
ICCS0102,NR,EL,2020,129.0,
ICCS0102,NR,EL,2021,152.0,
ICCS0102,NR,EL,2022,167.0,
ICCS0102,NR,EL,2023,192.0,
ICCS0102,NR,EL,2024,210.0,
ICCS0102,NR,ES,2008,887.0,
ICCS0102,NR,ES,2009,831.0,
ICCS0102,NR,ES,2010,765.0,
ICCS0102,NR,ES,2011,817.0,
ICCS0102,NR,ES,2012,761.0,
ICCS0102,NR,ES,2013,662.0,
ICCS0102,NR,ES,2014,725.0,
ICCS0102,NR,ES,2015,715.0,
ICCS0102,NR,ES,2016,813.0,
ICCS0102,NR,ES,2017,820.0,
ICCS0102,NR,ES,2018,829.0,
ICCS0102,NR,ES,2019,834.0,
ICCS0102,NR,ES,2020,980.0,
ICCS0102,NR,ES,2021,1034.0,
ICCS0102,NR,ES,2022,1215.0,
ICCS0102,NR,ES,2023,1360.0,
ICCS0102,NR,ES,2024,1343.0,
ICCS0102,NR,FI,2008,363.0,
ICCS0102,NR,FI,2009,366.0,
ICCS0102,NR,FI,2010,307.0,
ICCS0102,NR,FI,2011,308.0,
ICCS0102,NR,FI,2012,349.0,
ICCS0102,NR,FI,2013,264.0,
